architecture,year,hours,field,heldout_nrmse,full_nrmse,heldout_minus_full,full_gain_pct,delta_ci95_low,delta_ci95_median,delta_ci95_high,bootstrap_draws_full_not_better,bootstrap_tail_probability_full_not_better,bootstrap_probability_at_floor,comparability
S-DYff,2020,held_out_hours,Z1000,0.0319809180340524,0.03199697197856803,-1.6053944515634355e-05,-0.05019851055726593,-0.00018761053369172748,-1.6253365415434817e-05,0.0001671281117108557,2851,0.5702859428114377,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Z925,0.024843563077688004,0.024803897891802706,3.9665185885297966e-05,0.15965981111993252,-0.00010647875353285968,3.9357285709551784e-05,0.00019776025657185488,1524,0.3049390121975605,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Z850,0.01874085071664103,0.018701323427593272,3.952728904775896e-05,0.21091512677522428,-7.909239539495658e-05,3.918355351316925e-05,0.00016882630474553657,1332,0.26654669066186765,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Z700,0.011749956738727625,0.011741310025058602,8.64671366902249e-06,0.07358932344425655,-7.124290148318763e-05,8.681022819045231e-06,9.46004354928447e-05,2071,0.4143171365726855,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,t2m,0.031756356917111615,0.027998196945220457,0.0037581599718911583,11.834354871689042,0.0036755165960876126,0.0037599724607843485,0.0038424604109134103,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,u10,0.13172683652538766,0.13229220425825536,-0.0005653677328676943,-0.4291970776651356,-0.0007211959941278247,-0.0005645566543672209,-0.000393347227158182,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,v10,0.2445363946041608,0.24762339907625988,-0.0030870044720990863,-1.2623906053314162,-0.0034832973512066052,-0.0030839954502741296,-0.0026706511127216805,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,mslp,0.03240502997788868,0.03236368571181884,4.134426606983849e-05,0.12758595223658,-0.00012121716410497894,4.063218968328522e-05,0.00021624212295704226,1585,0.3171365726854629,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,T1000,0.018670249386757095,0.018732882665445164,-6.263327868806859e-05,-0.335471034106779,-8.592881838362697e-05,-6.296972288969555e-05,-3.80131206186133e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,T925,0.020814737478326958,0.020822520919011475,-7.783440684517445e-06,-0.03739389311357801,-2.482691593823968e-05,-7.864380750019842e-06,1.0328229369024621e-05,4068,0.8136372725454909,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,T850,0.023982197577974592,0.023991998927306395,-9.801349331803322e-06,-0.040869271049642865,-1.998842100476711e-05,-9.864317127636704e-06,7.596839981124041e-07,4824,0.9648070385922816,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,T700,0.021060748019175058,0.021097762440192427,-3.701442101736868e-05,-0.17575074248867312,-4.2503136309283464e-05,-3.6986407813426395e-05,-3.135021642956372e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,U1000,0.10317213417134886,0.10396496335762435,-0.0007928291862754899,-0.7684528314193392,-0.0009002019007018705,-0.0007933078021648832,-0.0006807366273470117,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,U925,0.10046337886954355,0.10110308404440231,-0.0006397051748587568,-0.6367545886441309,-0.0007521971515711809,-0.00064068973338504,-0.0005220823389925497,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,U850,0.09854038822645368,0.09878504362750212,-0.00024465540104844086,-0.24827931516385263,-0.0003173127927167327,-0.0002447821826485133,-0.00016969046077250298,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,U700,0.09439419218967882,0.09454043669656222,-0.00014624450688340007,-0.15492956027372057,-0.00017917424073583683,-0.00014643417139094395,-0.00011200454099655339,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,V1000,0.19362310923064605,0.19599488687241592,-0.002371777641769879,-1.2249455404337044,-0.002644048693920821,-0.0023731096650201344,-0.002074239409908602,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,V925,0.24399002221210372,0.24917016330482453,-0.0051801410927208025,-2.123095463394662,-0.00558224907493577,-0.005181797494106438,-0.004747217957919529,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,V850,0.3093386781686526,0.3147943137565045,-0.0054556355878518925,-1.7636448245496992,-0.0058511012468342675,-0.0054574888241832875,-0.005053331786924219,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,V700,0.3798742872332786,0.3796788843965612,0.00019540283671737324,0.05143881628328729,-9.399365787148422e-05,0.00019235294400693492,0.0004932991625974102,471,0.09438112377524495,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Q1000,0.028906837064612178,0.029066369167459166,-0.0001595321028469883,-0.551883633932015,-0.00017459729794647941,-0.0001595718852712303,-0.00014387389123020155,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Q925,0.05128525773334716,0.051351803230664406,-6.654549731724413e-05,-0.12975560669547795,-7.828711587782832e-05,-6.651387542180864e-05,-5.4256774387711694e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Q850,0.07774921951640101,0.07799858096460399,-0.00024936144820297823,-0.3207253394362062,-0.00026420518828163924,-0.0002492720533515333,-0.00023429143443424137,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Q700,0.0999624335790959,0.10016330398061242,-0.00020087040151652025,-0.20094588969523264,-0.0002150020803279775,-0.00020066947102903576,-0.00018697991142852048,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Z1000,0.02784100621675924,0.027779446741908187,6.155947485105354e-05,0.22111081177086567,-6.734047464858347e-05,5.913710356469232e-05,0.0001919914593630851,904,0.1809638072385523,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Z925,0.021884852395408782,0.021791449042906672,9.340335250210968e-05,0.42679452808054924,-1.566594496242319e-05,9.106594977706904e-05,0.00020511520755618517,227,0.04559088182363527,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Z850,0.016759703750608534,0.016666357716924072,9.334603368446256e-05,0.5569670864920463,4.737209717206333e-06,9.130133840405501e-05,0.0001841147255311843,99,0.01999600079984003,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,Z700,0.010665645815861,0.010617746690155019,4.78991257059809e-05,0.44909728424273737,-1.062397696971972e-05,4.668640584876149e-05,0.00010819866885146562,278,0.05578884223155369,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,t2m,0.02090018687692544,0.021392810019579062,-0.0004926231426536226,-2.3570274541300695,-0.0005462839255827797,-0.0004932534359397851,-0.0004391185035802495,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,u10,0.10455921572420525,0.10534666366534023,-0.0007874479411349861,-0.753111943008476,-0.0009031249426568876,-0.0007885299211711702,-0.0006660660010747288,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,v10,0.1943313414197102,0.1968424049278221,-0.0025110635081118937,-1.2921557015801093,-0.002786500998959688,-0.0025113005226846674,-0.0022098781104480467,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,trained_hours,mslp,0.028106347262676034,0.028025836643320503,8.051061935553105e-05,0.2864499559586867,-4.128356794975566e-05,7.805686963797444e-05,0.00020441843548392612,504,0.10097980403919216,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,T1000,0.023451153595337743,0.023403120436986752,4.803315835099145e-05,0.20482215578742696,1.3201763342030222e-05,4.8113262642699925e-05,8.001891914548325e-05,15,0.003199360127974405,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,T925,0.02618480410452789,0.026116661212455407,6.814289207248206e-05,0.260238311504873,4.3698655003057524e-05,6.81384318389211e-05,9.12529769020065e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,T850,0.030209208689552958,0.030161500713740574,4.7707975812383285e-05,0.15792527471559295,3.363403802141181e-05,4.768237061800705e-05,6.130922140892896e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,T700,0.026444866786592233,0.026441783346033726,3.083440558507289e-06,0.011659883119814462,-4.977197403562266e-06,3.07562264247746e-06,1.085225801503839e-05,1110,0.22215556888622276,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,U1000,0.12903457388573514,0.1298728744765146,-0.0008383005907794672,-0.6496712978041166,-0.0009951375428081312,-0.000838144744025382,-0.0006899075514653748,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,U925,0.12621018472913687,0.12703671537153988,-0.0008265306424030117,-0.6548842664138808,-0.0009883305319098603,-0.0008253407222425929,-0.0006715793369102816,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,U850,0.12396289761197964,0.12412521472613586,-0.0001623171141562213,-0.13094007746115735,-0.00026584625116019277,-0.00016194295711405293,-6.353624245325904e-05,4999,0.9998000399920016,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,U700,0.11864256172289228,0.11864968991413977,-7.128191247485205e-06,-0.006008123176010122,-5.44253911573013e-05,-7.2356642176543695e-06,3.6949717045393556e-05,3101,0.6202759448110378,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,V1000,0.242063218222904,0.24495435038431895,-0.0028911321614149554,-1.19437070309156,-0.0032887802784863063,-0.002890883414535292,-0.0025025268542276536,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,V925,0.30396382077631323,0.31158645555202674,-0.0076226347757135104,-2.5077440980461296,-0.008181607799402992,-0.007622463943484953,-0.007051127761126733,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,V850,0.3868697011398381,0.39496167047623404,-0.008091969336395943,-2.09165238646358,-0.00867756420599775,-0.008091596855453298,-0.00751644617215131,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,V700,0.47720757747742976,0.47597174561883904,0.001235831858590719,0.2589715496814737,0.0008176804342465316,0.0012328504515296546,0.0016236182433124245,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Q1000,0.036458120872005624,0.03626816213415354,0.000189958737852082,0.5210327172894472,0.00016813140715805,0.00018988474090157748,0.00021137703119792142,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Q925,0.06467207949695035,0.0646109337871696,6.114570978074663e-05,0.09454730736411528,4.353791808016511e-05,6.111577150474251e-05,7.799938580138851e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Q850,0.09776173107392971,0.09785600454702548,-9.427347309576284e-05,-0.09643187785256281,-0.0001166854106732812,-9.412087807661451e-05,-7.314201119247923e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Q700,0.12536646830509082,0.12545171214700035,-8.524384190952694e-05,-0.0679957272961365,-0.00010354435207207066,-8.54204229542993e-05,-6.733012445508738e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Z1000,0.03181779620379247,0.031872129868912066,-5.4333665119594976e-05,-0.17076501707280017,-0.0002530293777725276,-5.50147668930169e-05,0.00015118040668508494,3555,0.7110577884423115,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Z925,0.024709106596524175,0.024695726170751893,1.338042577228235e-05,0.05415179913532192,-0.00015820085306117682,1.2851817062300985e-05,0.00019051539051517783,2208,0.4417116576684663,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Z850,0.018641359496877827,0.018609934384094445,3.142511278338145e-05,0.16857736576908314,-0.0001086225760348513,3.007908054006997e-05,0.00017530466064953333,1624,0.3249350129974005,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,Z700,0.011680542024390578,0.011679789671654051,7.523527365271843e-07,0.006441077262991463,-9.313733609951162e-05,1.4349383756738499e-07,9.694465962984657e-05,2494,0.4989002199560088,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,t2m,0.03204349239329279,0.028342706641036546,0.0037007857522562415,11.54925844796766,0.0036243017003378957,0.003700415924727231,0.0037738960390268214,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,u10,0.13077321697701083,0.13164683957739448,-0.00087362260038365,-0.6680439776420181,-0.001045430211651037,-0.0008731056236664508,-0.0007134903413801522,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,v10,0.2429138526300216,0.24613079823869333,-0.003216945608671723,-1.3243154204019003,-0.0036102735835293457,-0.00321593065250661,-0.0028296105072820456,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2021,held_out_hours,mslp,0.032252628072000404,0.032253370885661166,-7.428136607617875e-07,-0.0023031104910382454,-0.00018883395914644582,-1.6573485891145656e-06,0.00019380627213218507,2526,0.5052989402119576,False,optimizer_steps_matched_seed_not_checkpoint_verified
